PlayerName,G,AB,PA,H,2B,3B,HR,R,RBI,BB,SO,SB,AVG,K%,ADP,id
Carlos Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.208,0.254,999,sa3005478
Imanol Vargas,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.355,999,sa3004972
Phillip Sikes,0,1,1,0,0,0,0,0,0,0,0,0,0.194,0.3,999,sa3017113
Osmy Gregorio,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.264,999,sa917348
Keegan Fish,0,1,1,0,0,0,0,0,0,0,0,0,0.158,0.337,999,sa3007068
Keiner Delgado,0,1,1,0,0,0,0,0,0,0,0,0,0.156,0.276,999,sa3018397
Carlos Rojas,0,1,1,0,0,0,0,0,0,0,0,0,0.161,0.236,999,sa3015607
Arturo De Freitas,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.3,999,sa3005939
Sonny DiChiara,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.366,999,sa3019866
Mike Jarvis,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.247,999,sa3017401
Braxton Lee,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.265,999,16839
Wade Stauss,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.384,999,sa3017000
Humberto Arteaga,0,1,1,0,0,0,0,0,0,0,0,0,0.202,0.25,999,13595
Colton Shaver,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.404,999,sa915847
Francisco Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.308,999,sa3004942
Shervyen Newton,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.341,999,sa917119
Cristian Gonzalez,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.295,999,sa3008771
Jacson McGowan,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.391,999,sa3006677
J.J. D'Orazio,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.273,999,sa3008876
Kyle Overstreet,0,1,1,0,0,0,0,0,0,0,0,0,0.206,0.251,999,sa827140
Hayden Jones,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.314,999,sa3017108
Misael Urbina,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.262,999,sa3008743
Erick Brito,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.215,999,sa3011753
James Nelson,0,1,1,0,0,0,0,0,0,0,0,0,0.173,0.329,999,sa875753
Javier Sanoja,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.164,999,sa3015564
JosÃ© SÃ¡nchez,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.223,999,sa3004382
Tanner Murphy,0,1,1,0,0,0,0,0,0,0,0,0,0.169,0.346,999,sa1170052
Anthony Quirion,0,1,1,0,0,0,0,0,0,0,0,0,0.159,0.349,999,sa3017477
Jacob Nottingham,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.333,999,16448
Jeremy Rivas,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.233,999,sa3015193
Yanquiel Fernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.226,0.23,999,sa3015648
Jackson Glenn,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.266,999,sa3017478
Nick Biddison,0,1,1,0,0,0,0,0,0,0,0,0,0.179,0.292,999,sa3019888
Quin Cotton,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.339,999,sa3009872
Estiven Machado,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.271,999,sa3014715
Tyler Locklear,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.296,999,sa3019970
Sebastian Espino,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.364,999,sa3003347
Samir DueÃ±ez,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.292,999,sa739574
Yordys Valdes,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.242,999,sa3010037
Antoni Flores,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.271,999,sa3005489
Claudio Finol,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.219,999,sa3003256
Jose Guzman,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.291,999,sa3005601
Clayton Daniel,0,1,1,0,0,0,0,0,0,0,0,0,0.221,0.216,999,sa3007646
DJ Gladney,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.356,999,sa3010043
Adam Hall,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.269,999,sa3005077
Jalen Miller,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.261,999,sa875016
Jacob Gonzalez,0,1,1,0,0,0,0,0,0,0,0,0,0.216,0.183,999,sa3004691
Malcom Quintero,0,1,1,0,0,0,0,0,0,0,0,0,0.165,0.321,999,sa3007827
Colton Bender,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.33,999,sa3016828
Victor De Hoyos,0,1,1,0,0,0,0,0,0,0,0,0,0.166,0.297,999,sa930082
Dereck Salom,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.212,999,sa3005925
Angel Aponte,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.264,999,sa3003319
Francisco Del Valle,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.259,999,sa918323
Eric Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.222,999,sa1115765
Yohander Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.25,999,sa3008775
Caeden Trenkle,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.288,999,sa3019991
Wladimir Chalo,0,1,1,0,0,0,0,0,0,0,0,0,0.16,0.316,999,sa3002863
Brock Lundquist,0,1,1,0,0,0,0,0,0,0,0,0,0.193,0.352,999,sa3002834
Jose Rivas,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.294,999,sa872495
Willy Vasquez,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.276,999,sa3011821
Erik Ostberg,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.31,999,sa3004505
Ben Metzinger,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.324,999,sa3019927
Cade Doughty,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.264,999,sa3020196
Rodolfo Bone,0,1,1,0,0,0,0,0,0,0,0,0,0.166,0.325,999,sa3006424
Ryan Cordell,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.37,999,15181
Antonio Cabello,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.337,999,sa3005600
Manuel Palencia,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.22,999,sa3015659
Cayden Wallace,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.255,999,sa3019996
Ian Lewis,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.239,999,sa3014691
Isaias Quiroz,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.381,999,sa829275
Tyler Hill,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.267,999,sa829481
Riley Mahan,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.343,999,sa829844
Aldrich De Jongh,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.305,999,sa3007974
Justin Lavey,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.34,999,sa3014817
Jorge Burgos,0,1,1,0,0,0,0,0,0,0,0,0,0.202,0.243,999,sa3008929
Brennan Milone,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.235,999,sa3019974
Jonathan Sierra,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.222,999,sa917303
Derwin Barreto,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.267,999,sa3005522
Werner Blakely,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.357,999,sa3014502
Patrick Romeri,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.304,999,sa3010723
Joe Naranjo,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.294,999,sa3010025
Reggie Pruitt,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.369,999,sa875404
Joe Stewart,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.322,999,sa3019852
Cole Barr,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.376,999,sa3016860
Tyler McDonough,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.308,999,sa3016869
Jeremy Ydens,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.279,999,sa3010852
Gabriel Gonzalez,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.265,999,sa3015723
Wilfredo Flores,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.191,999,sa3006606
Anyesber Sivira,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.26,999,sa3003301
Viandel Pena,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.29,999,sa3005775
Alexander Mojica,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.313,999,sa3008889
Sal Gozzo,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.302,999,sa3010708
Preston Palmeiro,0,1,1,0,0,0,0,0,0,0,0,0,0.213,0.229,999,sa857823
Hogan Windish,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.275,999,sa3019805
Zach Zubia,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.319,999,sa3016861
Adrian Rondon,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.264,999,sa877519
Jared Carr,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.31,999,sa3017343
Dillon Tatum,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.363,999,sa3017903
T.J. Rumfield,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.242,999,sa3017330
Neyfy Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.349,999,sa3005544
Jake Gatewood,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.349,999,sa828685
Johan Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.278,999,sa736621
David Calabrese,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.279,999,sa3014507
Peyton Graham,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.256,999,sa3019990
Jose Estrada,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.282,999,sa3008933
Luis Durango,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.239,999,sa3015232
Jhon Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.257,999,sa3003233
PK Morris,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.31,999,sa3005037
Isaac De Leon,0,1,1,0,0,0,0,0,0,0,0,0,0.169,0.336,999,sa3008784
Victor Duarte,0,1,1,0,0,0,0,0,0,0,0,0,0.154,0.309,999,sa3008904
Antonio Pinero,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.27,999,sa917079
Warren Saunders,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.283,999,sa3011405
E.J. Exposito,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.267,999,sa3019900
Adrian Placencia,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.339,999,sa3014688
Jordy Barley,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.306,999,sa3004148
Reed Trimble,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.276,999,sa3017180
Ronny Brito,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.33,999,sa917329
Wilmer Perez,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.246,999,sa3002634
Andrew Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.165,0.322,999,sa3010691
Edmond Americaan,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.34,999,sa3008341
Manuel Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.16,0.303,999,sa3006202
Jeferson Morales,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.265,999,sa3005472
Kyle Wilkie,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.284,999,sa3010270
Austen Wade,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.282,999,sa3004930
Jose Tortolero,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.239,999,sa3002708
Jaylen Palmer,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.408,999,sa3008297
Jeremiah Burks,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.293,999,sa3007004
Jonny Butler,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.276,999,sa3017292
Victor Bericoto,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.268,999,sa3008767
Pedro Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.286,999,sa3005795
Creed Willems,0,1,1,0,0,0,0,0,0,0,0,0,0.162,0.296,999,sa3017562
Karl Ellison,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.34,999,sa3018120
J.D. Osborne,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.304,999,sa3005053
Bryan Arias,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.337,999,sa3011265
Tommy Jew,0,1,1,0,0,0,0,0,0,0,0,0,0.169,0.337,999,sa3015071
Channy Ortiz,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.257,999,sa3016952
Cameron Barstad,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.382,999,sa3011350
Jack Reinheimer,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.245,999,14938
Grant Little,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.272,999,sa3008031
Austin Callahan,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.271,999,sa3017407
Gilberto Jimenez,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.252,999,sa3005507
Trent Tingelstad,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.307,999,sa3009896
Nicolas Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.249,999,sa3002711
Daneurys De La Cruz,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.372,999,sa3007059
Scott Schebler,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.327,999,12225
Joey Roach,0,1,1,0,0,0,0,0,0,0,0,0,0.206,0.262,999,sa918726
Michel Triana,0,1,1,0,0,0,0,0,0,0,0,0,0.179,0.331,999,sa3014681
Nick Schnell,0,1,1,0,0,0,0,0,0,0,0,0,0.161,0.366,999,sa3007639
Cade Bunnell,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.396,999,sa3010702
Brantley Bell,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.241,999,sa875352
Caleb Roberts,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.291,999,sa3016959
Josh Rolette,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.3,999,sa875776
Roman Ruiz,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.262,999,sa3005546
Efrenyer Narvaez,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.301,999,sa3008885
Stanley Consuegra,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.293,999,sa3005628
Flemin Bautista,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.266,999,sa3005940
Yoander Rivero,0,1,1,0,0,0,0,0,0,0,0,0,0.173,0.293,999,sa3008782
Liam Sabino,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.318,999,sa3007821
Tanner Schobel,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.244,999,sa3020009
Nerwilian Cedeno,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.282,999,sa3010026
Zack Raabe,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.242,999,sa3017046
Alex Hall,0,1,1,0,0,0,0,0,0,0,0,0,0.155,0.371,999,sa3007023
Logan Wyatt,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.241,999,sa3011259
Ricky Aracena,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.266,999,sa877365
Victor Ruiz,0,1,1,0,0,0,0,0,0,0,0,0,0.193,0.259,999,sa3004150
Beau Philip,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.326,999,sa1169595
Carlos Luis,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.235,999,sa3002860
Enrique Valdez,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.281,999,sa3005568
Spencer Griffin,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.375,999,sa3005063
Shawn Goosenberg,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.324,999,sa3017116
Omar Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.246,999,sa3010155
JT Schwartz,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.243,999,sa3017371
Carl Chester,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.338,999,sa829813
Juan Guerrero,0,1,1,0,0,0,0,0,0,0,0,0,0.223,0.202,999,sa3008759
Josh Phegley,0,1,1,0,0,0,0,0,0,0,0,0,0.207,0.252,999,9308
Terrell Tatum,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.338,999,sa3017338
Jared Dupere,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.315,999,sa3017288
Telmito Agustin,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.307,999,sa828321
Hector Rodriguez,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.229,999,sa3015828
Michael De LeÃ³n,0,1,1,0,0,0,0,0,0,0,0,0,0.216,0.238,999,sa823925
Juan Corniel,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.217,999,sa3015169
Aldenis Sanchez,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.308,999,sa3003222
Elio Prado,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.286,999,sa3008807
Rayner Santana,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.381,999,sa3008897
Juan Carlos Negret,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.295,999,sa3003430
Jake Washer,0,1,1,0,0,0,0,0,0,0,0,0,0.205,0.31,999,sa3011306
Ben Pelletier,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.321,999,sa876134
Deury Carrasco,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.354,999,sa3003330
Justin Farmer,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.327,999,sa3017622
Drew Mendoza,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.313,999,sa3011256
Albert Fabian,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.315,999,sa3008888
Esmil Torres,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.269,999,sa3009284
Grant Richardson,0,1,1,0,0,0,0,0,0,0,0,0,0.179,0.359,999,sa3016964
Paul Witt,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.232,999,sa3014949
Brandon White,0,1,1,0,0,0,0,0,0,0,0,0,0.173,0.309,999,sa3010011
Hendry Mendez,0,1,1,0,0,0,0,0,0,0,0,0,0.19,0.232,999,sa3015727
Alexis Pantoja,0,1,1,0,0,0,0,0,0,0,0,0,0.214,0.216,999,sa829182
Fox Semones,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.358,999,sa3019531
Garrison Schwartz,0,1,1,0,0,0,0,0,0,0,0,0,0.173,0.377,999,sa3003956
Grayson Byrd,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.307,999,sa3010387
Sammy Infante,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.329,999,sa3014717
Jake Vogel,0,1,1,0,0,0,0,0,0,0,0,0,0.179,0.281,999,sa3014473
Eduardo Lopez,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.284,999,sa3009275
Cooper Uhl,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.341,999,sa3014985
Michael Trautwein,0,1,1,0,0,0,0,0,0,0,0,0,0.162,0.354,999,sa3017043
Ernesto Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.323,999,sa3003173
Chad McClanahan,0,1,1,0,0,0,0,0,0,0,0,0,0.162,0.369,999,sa918209
Jack Herman,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.297,999,sa3007877
Jose Cedeno,0,1,1,0,0,0,0,0,0,0,0,0,0.152,0.28,999,sa3018471
Angel Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.145,0.304,999,sa3018922
Parker Bates,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.283,999,sa3017112
Noelberth Romero,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.217,999,sa3008808
Dariel Gomez,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.392,999,sa872729
Lester Madden,0,1,1,0,0,0,0,0,0,0,0,0,0.179,0.308,999,sa3008603
Thomas Francisco,0,1,1,0,0,0,0,0,0,0,0,0,0.203,0.187,999,sa3016999
Cristian Inoa,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.207,999,sa917277
Danny Oriente,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.232,999,sa3014943
Kahlil Watson,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.332,999,sa3017513
Lamar Sparks,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.302,999,sa3004932
Garrett Saunders,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.315,999,sa3010909
Leosdany Molina,0,1,1,0,0,0,0,0,0,0,0,0,0.18,0.254,999,sa3015874
Jacob Teter,0,1,1,0,0,0,0,0,0,0,0,0,0.197,0.297,999,sa3017016
Zack Kone,0,1,1,0,0,0,0,0,0,0,0,0,0.185,0.24,999,sa3008293
Aaron Bracho,0,1,1,0,0,0,0,0,0,0,0,0,0.169,0.308,999,sa3010018
Samil Polanco,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.208,999,sa3006676
Marcos Rivera,0,1,1,0,0,0,0,0,0,0,0,0,0.177,0.338,999,sa872509
Justin Williams,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.362,999,sa3017076
Duke Ellis,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.292,999,sa3014816
Madison Santos,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.388,999,sa3006206
Jawuan Harris,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.383,999,sa3007049
Allan BerrÃ­os,0,1,1,0,0,0,0,0,0,0,0,0,0.158,0.321,999,sa3011153
Carlos Santiago,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.271,999,sa3005565
Frederick Cuevas,0,1,1,0,0,0,0,0,0,0,0,0,0.187,0.258,999,sa872550
Kadon Morton,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.367,999,sa3010870
Mike Salvatore,0,1,1,0,0,0,0,0,0,0,0,0,0.164,0.289,999,sa3011254
Alexander Vargas,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.288,999,sa3008851
Cade Harris,0,1,1,0,0,0,0,0,0,0,0,0,0.173,0.328,999,sa3006661
LG Castillo,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.314,999,sa3005128
Austin Rei,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.302,999,sa659079
Luis Baez,0,1,1,0,0,0,0,0,0,0,0,0,0.166,0.333,999,sa3005747
Dayan Frias,0,1,1,0,0,0,0,0,0,0,0,0,0.176,0.284,999,sa3008768
Edwin Mateo,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.256,999,sa3003364
Justin Guerrera,0,1,1,0,0,0,0,0,0,0,0,0,0.157,0.373,999,sa3017082
Mariel Bautista,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.282,999,sa872535
Kevin Richards,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.269,999,sa3004880
Jean Ramirez,0,1,1,0,0,0,0,0,0,0,0,0,0.198,0.236,999,sa3008452
Oswaldo Linares,0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.311,999,sa3015593
Cesar Berbesi,0,1,1,0,0,0,0,0,0,0,0,0,0.165,0.303,999,sa3008740
Sean Reynolds,0,1,1,0,0,0,0,0,0,0,0,0,0.174,0.336,999,sa917966
Yunior Garcia,0,1,1,0,0,0,0,0,0,0,0,0,0.201,0.26,999,sa3005570
Federico Polanco,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.285,999,sa3005571
Jose King,0,1,1,0,0,0,0,0,0,0,0,0,0.186,0.283,999,sa917184
Jared Alvarez-Lopez,0,1,1,0,0,0,0,0,0,0,0,0,0.156,0.322,999,sa3011560
Carlos Reina,0,1,1,0,0,0,0,0,0,0,0,0,0.151,0.322,999,sa917054
Benjamin Sems,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.32,999,sa3017161
Garrett Spain,0,1,1,0,0,0,0,0,0,0,0,0,0.182,0.298,999,sa3017174
Reyny Reyes,0,1,1,0,0,0,0,0,0,0,0,0,0.188,0.234,999,sa3003178
Ghordy Santos,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.286,999,sa3003331
L.J. Jones,0,1,1,0,0,0,0,0,0,0,0,0,0.21,0.226,999,sa3014840
Marcus Lee Sang,0,1,1,0,0,0,0,0,0,0,0,0,0.191,0.314,999,sa3011445
Brody Moore,0,1,1,0,0,0,0,0,0,0,0,0,0.183,0.239,999,sa3019839
Darlin Moquete,0,1,1,0,0,0,0,0,0,0,0,0,0.189,0.261,999,sa3005617
Jorge Mendez,0,1,1,0,0,0,0,0,0,0,0,0,0.163,0.251,999,sa3015662
Ryan Spikes,0,1,1,0,0,0,0,0,0,0,0,0,0.168,0.332,999,sa3017792
Brady House,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.294,999,sa3017694
Omar De Los Santos,0,1,1,0,0,0,0,0,0,0,0,0,0.184,0.339,999,sa3008938
Seamus Curran,0,1,1,0,0,0,0,0,0,0,0,0,0.179,0.329,999,sa875212
Lexer Saduy,0,1,1,0,0,0,0,0,0,0,0,0,0.172,0.314,999,sa3015536
Chase Murray,0,1,1,0,0,0,0,0,0,0,0,0,0.195,0.279,999,sa1115500
Nic Kent,0,1,1,0,0,0,0,0,0,0,0,0,0.209,0.235,999,sa3017160
Chris Meyers,0,1,1,0,0,0,0,0,0,0,0,0,0.196,0.253,999,sa3016956
Ben Norman,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.338,999,sa3018376
Mariano Ricciardi,0,1,1,0,0,0,0,0,0,0,0,0,0.174,0.261,999,sa3017399
Dennis Ortega,0,1,1,0,0,0,0,0,0,0,0,0,0.199,0.296,999,sa828381
Billy Cook,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.326,999,sa3017021
Davis Tavarez,0,1,1,0,0,0,0,0,0,0,0,0,0.193,0.281,999,sa3004271
Jean Carmona,0,1,1,0,0,0,0,0,0,0,0,0,0.175,0.331,999,sa3003340
Mason Janvrin,0,1,1,0,0,0,0,0,0,0,0,0,0.166,0.326,999,sa3010685
Brayan Hernandez,0,1,1,0,0,0,0,0,0,0,0,0,0.154,0.339,999,sa3015354
Jose Rivas,0,1,1,0,0,0,0,0,0,0,0,0,0.178,0.237,999,sa3005561
Kingston Liniak,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.283,999,sa3007020
Enmanuel Tejeda,0,1,1,0,0,0,0,0,0,0,0,0,0.153,0.281,999,sa3018497
Cody Orr,0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.33,999,sa3014892
Michael Mantecon,0,1,1,0,0,0,0,0,0,0,0,0,0.161,0.301,999,sa3008949
Elijah Greene,0,1,1,0,0,0,0,0,0,0,0,0,0.181,0.309,999,sa3014836
Josue De Paula,0,1,1,0,0,0,0,0,0,0,0,0,0.171,0.289,999,sa3018591
Raudelis Martinez,0,1,1,0,0,0,0,0,0,0,0,0,0.141,0.292,999,sa3016835
